pollster,date,age,MOE,n,mode,IVR,rolling,numeric_date,loess_weight,party,pct,actual_pct,error
Nanos Research,2019-03-28,206,3.1,1000,telephone (rolling),FALSE,TRUE,17983,1.893206114156883,Liberal,0.34600000000000003,0.3312,0.014800000000000035
Ipsos,2019-03-25,209,3.5,1002,online,FALSE,FALSE,17980,5.3452248382484875,Liberal,0.3,0.3312,-0.031200000000000006
Mainstreet Research,2019-03-24,210,1.06,8501,IVR,TRUE,FALSE,17979,3.237619541190881,Liberal,0.35,0.3312,0.018799999999999983
Angus Reid,2019-03-23,211,2,5807,online,FALSE,FALSE,17978,7.0710678118654755,Liberal,0.28,0.3312,-0.05119999999999997
Nanos Research,2019-03-21,213,3.1,1000,telephone (rolling),FALSE,TRUE,17976,1.893206114156883,Liberal,0.325,0.3312,-0.006199999999999983
Forum Research,2019-03-19,215,3,1490,IVR,TRUE,FALSE,17974,1.9245008972987525,Liberal,0.35,0.3312,0.018799999999999983
Leger,2019-03-17,217,2.51,1513,online,FALSE,FALSE,17972,6.311944030978031,Liberal,0.31,0.3312,-0.021199999999999997
Nanos Research,2019-03-14,220,3.1,1000,telephone (rolling),FALSE,TRUE,17969,1.893206114156883,Liberal,0.326,0.3312,-0.005199999999999982
Campaign Research,2019-03-09,225,2.5,1893,online,FALSE,FALSE,17964,6.324555320336758,Liberal,0.3,0.3312,-0.031200000000000006
Abacus Data,2019-03-08,226,3.3,900,online (rolling),FALSE,TRUE,17963,1.834939608543934,Liberal,0.32,0.3312,-0.011199999999999988
Nanos Research,2019-03-07,227,3.1,1000,telephone (rolling),FALSE,TRUE,17962,1.893206114156883,Liberal,0.32899999999999996,0.3312,-0.0022000000000000353
Abacus Data,2019-03-05,229,3.3,900,online (rolling),FALSE,TRUE,17960,1.834939608543934,Liberal,0.33,0.3312,-0.0011999999999999789
Abacus Data,2019-03-02,232,2.6,1500,online,FALSE,FALSE,17957,6.201736729460422,Liberal,0.3,0.3312,-0.031200000000000006
Ipsos,2019-03-02,232,3.5,1000,online,FALSE,FALSE,17957,5.3452248382484875,Liberal,0.31,0.3312,-0.021199999999999997
Nanos Research,2019-02-28,234,3.1,1000,telephone (rolling),FALSE,TRUE,17955,1.893206114156883,Liberal,0.342,0.3312,0.010800000000000032
Forum Research,2019-02-27,235,3,1301,IVR,TRUE,FALSE,17954,1.9245008972987525,Liberal,0.33,0.3312,-0.0011999999999999789
Innovative Research,2019-02-27,235,1.4110443589222743,2122,online,FALSE,FALSE,17954,8.418402116345986,Liberal,0.36,0.3312,0.028799999999999992
Abacus Data,2019-02-24,238,2.1,2374,online,FALSE,FALSE,17951,6.900655593423543,Liberal,0.32,0.3312,-0.011199999999999988
Angus Reid,2019-02-22,240,3.1,1009,online,FALSE,FALSE,17949,5.679618342470649,Liberal,0.31,0.3312,-0.021199999999999997
Nanos Research,2019-02-21,241,3.1,1000,telephone (rolling),FALSE,TRUE,17948,1.893206114156883,Liberal,0.35700000000000004,0.3312,0.025800000000000045
Ipsos,2019-02-16,246,3.5,1002,online,FALSE,FALSE,17943,5.3452248382484875,Liberal,0.34,0.3312,0.00880000000000003
Leger,2019-02-16,246,2.51,1529,online,FALSE,FALSE,17943,6.311944030978031,Liberal,0.34,0.3312,0.00880000000000003
Nanos Research,2019-02-14,248,3.1,1000,telephone (rolling),FALSE,TRUE,17941,1.893206114156883,Liberal,0.379,0.3312,0.04780000000000001
Campaign Research,2019-02-10,252,2.5,1590,online,FALSE,FALSE,17937,6.324555320336758,Liberal,0.32,0.3312,-0.011199999999999988
Abacus Data,2019-02-09,253,2,2500,online,FALSE,FALSE,17936,7.0710678118654755,Liberal,0.33,0.3312,-0.0011999999999999789
Nanos Research,2019-02-07,255,3.1,1000,telephone (rolling),FALSE,TRUE,17934,1.893206114156883,Liberal,0.375,0.3312,0.043800000000000006
Abacus Data,2019-02-03,259,2,2500,online,FALSE,FALSE,17930,7.0710678118654755,Liberal,0.34,0.3312,0.00880000000000003
Nanos Research,2019-01-31,262,3.1,1000,telephone (rolling),FALSE,TRUE,17927,1.893206114156883,Liberal,0.376,0.3312,0.044800000000000006
Nanos Research,2019-01-24,269,3.1,1000,telephone (rolling),FALSE,TRUE,17920,1.893206114156883,Liberal,0.376,0.3312,0.044800000000000006
Innovative Research,2019-01-19,274,1.3129303902760123,2451,online,FALSE,FALSE,17915,8.727284816812356,Liberal,0.38,0.3312,0.04880000000000001
Mainstreet Research,2019-01-17,276,1.1,7941,IVR,TRUE,FALSE,17913,3.178208630818641,Liberal,0.37200000000000005,0.3312,0.04080000000000006
Nanos Research,2019-01-17,276,3.1,1000,telephone (rolling),FALSE,TRUE,17913,1.893206114156883,Liberal,0.37200000000000005,0.3312,0.04080000000000006
Nanos Research,2019-01-10,283,3.1,1000,telephone (rolling),FALSE,TRUE,17906,1.893206114156883,Liberal,0.381,0.3312,0.04980000000000001
Nanos Research,2019-01-03,290,3.1,1000,telephone (rolling),FALSE,TRUE,17899,1.893206114156883,Liberal,0.387,0.3312,0.055800000000000016
Innovative Research,2019-01-02,291,1.2509255832441892,2700,online,FALSE,FALSE,17898,8.940962280603745,Liberal,0.36,0.3312,0.028799999999999992
Nanos Research,2018-12-27,297,3.1,1000,telephone (rolling),FALSE,TRUE,17892,1.893206114156883,Liberal,0.368,0.3312,0.0368
Nanos Research,2018-12-20,304,3.1,1000,telephone (rolling),FALSE,TRUE,17885,1.893206114156883,Liberal,0.35200000000000004,0.3312,0.02080000000000004
Abacus Data,2018-12-16,308,2.5,2000,online,FALSE,FALSE,17881,6.324555320336758,Liberal,0.35,0.3312,0.018799999999999983
Nanos Research,2018-12-13,311,3.1,1000,telephone (rolling),FALSE,TRUE,17878,1.893206114156883,Liberal,0.36,0.3312,0.028799999999999992
Campaign Research,2018-12-12,312,2.5,1494,online,FALSE,FALSE,17877,6.324555320336758,Liberal,0.33,0.3312,-0.0011999999999999789
Ipsos,2018-12-10,314,2.5,2001,online,FALSE,FALSE,17875,6.324555320336758,Liberal,0.38,0.3312,0.04880000000000001
Nanos Research,2018-12-06,318,3.1,1000,telephone (rolling),FALSE,TRUE,17871,1.893206114156883,Liberal,0.341,0.3312,0.009800000000000031
Nanos Research,2018-11-29,325,3.1,1000,telephone (rolling),FALSE,TRUE,17864,1.893206114156883,Liberal,0.379,0.3312,0.04780000000000001
Forum Research,2018-11-28,326,3,1541,IVR,TRUE,FALSE,17863,1.9245008972987525,Liberal,0.34,0.3312,0.00880000000000003
Nanos Research,2018-11-22,332,3.1,1000,telephone (rolling),FALSE,TRUE,17857,1.893206114156883,Liberal,0.396,0.3312,0.06480000000000002
Leger,2018-11-17,337,2.51,1521,online,FALSE,FALSE,17852,6.311944030978031,Liberal,0.39,0.3312,0.05880000000000002
Nanos Research,2018-11-15,339,3.1,1000,telephone (rolling),FALSE,TRUE,17850,1.893206114156883,Liberal,0.39399999999999996,0.3312,0.06279999999999997
Abacus Data,2018-11-11,343,2.6,1500,online,FALSE,FALSE,17846,6.201736729460422,Liberal,0.38,0.3312,0.04880000000000001
Innovative Research,2018-11-10,344,1.302607826091329,2490,online,FALSE,FALSE,17845,8.761796426225231,Liberal,0.38,0.3312,0.04880000000000001
Campaign Research,2018-11-08,346,2.5,2512,online,FALSE,FALSE,17843,6.324555320336758,Liberal,0.35,0.3312,0.018799999999999983
Nanos Research,2018-11-08,346,3.1,1000,telephone (rolling),FALSE,TRUE,17843,1.893206114156883,Liberal,0.39399999999999996,0.3312,0.06279999999999997
Mainstreet Research,2018-11-06,348,1.09,7961,IVR,TRUE,FALSE,17841,3.1927542840705048,Liberal,0.39299999999999996,0.3312,0.061799999999999966
Nanos Research,2018-11-01,353,3.1,1000,telephone (rolling),FALSE,TRUE,17836,1.893206114156883,Liberal,0.396,0.3312,0.06480000000000002
Nanos Research,2018-10-25,360,3.1,1000,telephone (rolling),FALSE,TRUE,17829,1.893206114156883,Liberal,0.39399999999999996,0.3312,0.06279999999999997
Nanos Research,2018-10-18,367,3.1,1000,telephone (rolling),FALSE,TRUE,17822,1.893206114156883,Liberal,0.395,0.3312,0.06380000000000002
Nanos Research,2018-10-11,374,3.1,1000,telephone (rolling),FALSE,TRUE,17815,1.893206114156883,Liberal,0.371,0.3312,0.0398
Forum Research,2018-10-09,376,3,1226,IVR,TRUE,FALSE,17813,1.9245008972987525,Liberal,0.32,0.3312,-0.011199999999999988
Ipsos,2018-10-07,378,2.5,2001,online,FALSE,FALSE,17811,6.324555320336758,Liberal,0.36,0.3312,0.028799999999999992
Nanos Research,2018-10-04,381,3.1,1000,telephone (rolling),FALSE,TRUE,17808,1.893206114156883,Liberal,0.373,0.3312,0.041800000000000004
Nanos Research,2018-09-27,388,3.1,1000,telephone (rolling),FALSE,TRUE,17801,1.893206114156883,Liberal,0.38,0.3312,0.04880000000000001
Innovative Research,2018-09-26,389,1.3240513710559045,2410,online,FALSE,FALSE,17800,8.690556398451607,Liberal,0.38,0.3312,0.04880000000000001
Nanos Research,2018-09-20,395,3.1,1000,telephone (rolling),FALSE,TRUE,17794,1.893206114156883,Liberal,0.39,0.3312,0.05880000000000002
DART/Maru,2018-09-19,396,2.1,5769,online,FALSE,FALSE,17793,6.900655593423543,Liberal,0.3,0.3312,-0.031200000000000006
Pollara,2018-09-18,397,3.1,1002,online,FALSE,FALSE,17792,5.679618342470649,Liberal,0.4,0.3312,0.06880000000000003
Abacus Data,2018-09-17,398,2.2,2000,online,FALSE,FALSE,17791,6.741998624632421,Liberal,0.38,0.3312,0.04880000000000001
Campaign Research,2018-09-13,402,2.5,1486,online,FALSE,FALSE,17787,6.324555320336758,Liberal,0.36,0.3312,0.028799999999999992
Nanos Research,2018-09-13,402,3.1,1000,telephone (rolling),FALSE,TRUE,17787,1.893206114156883,Liberal,0.41100000000000003,0.3312,0.07980000000000004
Nanos Research,2018-09-06,409,3.1,1000,telephone (rolling),FALSE,TRUE,17780,1.893206114156883,Liberal,0.39899999999999997,0.3312,0.06779999999999997
Nanos Research,2018-08-30,416,3.1,1000,telephone (rolling),FALSE,TRUE,17773,1.893206114156883,Liberal,0.39899999999999997,0.3312,0.06779999999999997
Abacus Data,2018-08-23,423,3.1,1000,online,FALSE,FALSE,17766,5.679618342470649,Liberal,0.37,0.3312,0.0388
Nanos Research,2018-08-23,423,3.1,1000,telephone (rolling),FALSE,TRUE,17766,1.893206114156883,Liberal,0.38799999999999996,0.3312,0.05679999999999996
Abacus Data,2018-08-18,428,2.5,1500,online,FALSE,FALSE,17761,6.324555320336758,Liberal,0.37,0.3312,0.0388
Nanos Research,2018-08-16,430,3.1,1000,telephone (rolling),FALSE,TRUE,17759,1.893206114156883,Liberal,0.375,0.3312,0.043800000000000006
Forum Research,2018-08-11,435,3,1777,IVR,TRUE,FALSE,17754,1.9245008972987525,Liberal,0.36,0.3312,0.028799999999999992
Nanos Research,2018-08-09,437,3.1,1000,telephone (rolling),FALSE,TRUE,17752,1.893206114156883,Liberal,0.358,0.3312,0.02679999999999999
Nanos Research,2018-08-02,444,3.1,1000,telephone (rolling),FALSE,TRUE,17745,1.893206114156883,Liberal,0.369,0.3312,0.0378
Nanos Research,2018-07-26,451,3.1,1000,telephone (rolling),FALSE,TRUE,17738,1.893206114156883,Liberal,0.358,0.3312,0.02679999999999999
Abacus Data,2018-07-20,457,2.2,2000,online,FALSE,FALSE,17732,6.741998624632421,Liberal,0.36,0.3312,0.028799999999999992
EKOS,2018-07-20,457,2.7,1302,IVR,TRUE,FALSE,17732,2.0286020648339487,Liberal,0.349,0.3312,0.017799999999999983
Nanos Research,2018-07-19,458,3.1,1000,telephone (rolling),FALSE,TRUE,17731,1.893206114156883,Liberal,0.358,0.3312,0.02679999999999999
Mainstreet Research,2018-07-16,461,1.01,9384,IVR,TRUE,FALSE,17728,3.3167906340332967,Liberal,0.39399999999999996,0.3312,0.06279999999999997
Ipsos,2018-07-14,463,3.5,1000,online,FALSE,FALSE,17726,5.3452248382484875,Liberal,0.39,0.3312,0.05880000000000002
Nanos Research,2018-07-12,465,3.1,1000,telephone (rolling),FALSE,TRUE,17724,1.893206114156883,Liberal,0.373,0.3312,0.041800000000000004
Nanos Research,2018-07-05,472,3.1,1000,telephone (rolling),FALSE,TRUE,17717,1.893206114156883,Liberal,0.35700000000000004,0.3312,0.025800000000000045
Nanos Research,2018-06-28,479,3.1,1000,telephone (rolling),FALSE,TRUE,17710,1.893206114156883,Liberal,0.365,0.3312,0.0338
Ipsos,2018-06-27,480,3.5,1002,online,FALSE,FALSE,17709,5.3452248382484875,Liberal,0.33,0.3312,-0.0011999999999999789
Nanos Research,2018-06-21,486,3.1,1000,telephone (rolling),FALSE,TRUE,17703,1.893206114156883,Liberal,0.36700000000000005,0.3312,0.035800000000000054
Campaign Research,2018-06-17,490,2.5,1579,online,FALSE,FALSE,17699,6.324555320336758,Liberal,0.34,0.3312,0.00880000000000003
Nanos Research,2018-06-14,493,3.1,1000,telephone (rolling),FALSE,TRUE,17696,1.893206114156883,Liberal,0.369,0.3312,0.0378
Ipsos,2018-06-13,494,3.5,1001,online,FALSE,FALSE,17695,5.3452248382484875,Liberal,0.32,0.3312,-0.011199999999999988
Angus Reid,2018-06-12,495,3.1,1023,online,FALSE,FALSE,17694,5.679618342470649,Liberal,0.36,0.3312,0.028799999999999992
Nanos Research,2018-06-07,500,3.1,1000,telephone (rolling),FALSE,TRUE,17689,1.893206114156883,Liberal,0.353,0.3312,0.021799999999999986
Nanos Research,2018-05-31,507,3.1,1000,telephone (rolling),FALSE,TRUE,17682,1.893206114156883,Liberal,0.341,0.3312,0.009800000000000031
Forum Research,2018-05-30,508,3,969,IVR,TRUE,FALSE,17681,1.9245008972987525,Liberal,0.31,0.3312,-0.021199999999999997
Nanos Research,2018-05-24,514,3.1,1000,telephone (rolling),FALSE,TRUE,17675,1.893206114156883,Liberal,0.33,0.3312,-0.0011999999999999789
Nanos Research,2018-05-17,521,3.1,1000,telephone (rolling),FALSE,TRUE,17668,1.893206114156883,Liberal,0.35100000000000003,0.3312,0.01980000000000004
Forum Research,2018-05-15,523,3,1484,IVR,TRUE,FALSE,17666,1.9245008972987525,Liberal,0.3,0.3312,-0.031200000000000006
Nanos Research,2018-05-10,528,3.1,1000,telephone (rolling),FALSE,TRUE,17661,1.893206114156883,Liberal,0.361,0.3312,0.029799999999999993
Innovative Research,2018-05-09,529,1.3474577759991437,2327,online,FALSE,FALSE,17660,8.614744817933186,Liberal,0.35,0.3312,0.018799999999999983
Leger,2018-05-07,531,2.1,2103,online,FALSE,FALSE,17658,6.900655593423543,Liberal,0.39,0.3312,0.05880000000000002
Nanos Research,2018-05-03,535,3.1,1000,telephone (rolling),FALSE,TRUE,17654,1.893206114156883,Liberal,0.38,0.3312,0.04880000000000001
Ipsos,2018-04-28,540,2.6,1907,online,FALSE,FALSE,17649,6.201736729460422,Liberal,0.36,0.3312,0.028799999999999992
Innovative Research,2018-04-27,541,3.1,1000,telephone,FALSE,FALSE,17648,5.679618342470649,Liberal,0.35,0.3312,0.018799999999999983
Nanos Research,2018-04-26,542,3.1,1000,telephone (rolling),FALSE,TRUE,17647,1.893206114156883,Liberal,0.392,0.3312,0.06080000000000002
Forum Research,2018-04-19,549,2,1585,IVR,TRUE,FALSE,17640,2.3570226039551585,Liberal,0.3,0.3312,-0.031200000000000006
Nanos Research,2018-04-19,549,3.1,1000,telephone (rolling),FALSE,TRUE,17640,1.893206114156883,Liberal,0.382,0.3312,0.05080000000000001
Mainstreet Research,2018-04-17,551,1.01,9401,IVR,TRUE,FALSE,17638,3.3167906340332967,Liberal,0.40399999999999997,0.3312,0.07279999999999998
Nanos Research,2018-04-12,556,3.1,1000,telephone (rolling),FALSE,TRUE,17633,1.893206114156883,Liberal,0.41100000000000003,0.3312,0.07980000000000004
Nanos Research,2018-04-05,563,3.1,1000,telephone (rolling),FALSE,TRUE,17626,1.893206114156883,Liberal,0.382,0.3312,0.05080000000000001
Nanos Research,2018-03-28,571,3.1,1000,telephone (rolling),FALSE,TRUE,17618,1.893206114156883,Liberal,0.391,0.3312,0.05980000000000002
Nanos Research,2018-03-22,577,3.1,1000,telephone (rolling),FALSE,TRUE,17612,1.893206114156883,Liberal,0.381,0.3312,0.04980000000000001
Ipsos,2018-03-21,578,3.5,1003,online,FALSE,FALSE,17611,5.3452248382484875,Liberal,0.31,0.3312,-0.021199999999999997
Nanos Research,2018-03-15,584,3.1,1000,telephone (rolling),FALSE,TRUE,17605,1.893206114156883,Liberal,0.359,0.3312,0.02779999999999999
Angus Reid,2018-03-13,586,2,5423,online,FALSE,FALSE,17603,7.0710678118654755,Liberal,0.3,0.3312,-0.031200000000000006
Nanos Research,2018-03-08,591,3.1,1000,telephone (rolling),FALSE,TRUE,17598,1.893206114156883,Liberal,0.358,0.3312,0.02679999999999999
Leger,2018-03-05,594,2.5,1536,online,FALSE,FALSE,17595,6.324555320336758,Liberal,0.38,0.3312,0.04880000000000001
Abacus Data,2018-03-02,597,2.2,4023,online,FALSE,FALSE,17592,6.741998624632421,Liberal,0.36,0.3312,0.028799999999999992
Nanos Research,2018-03-01,598,3.1,1000,telephone (rolling),FALSE,TRUE,17591,1.893206114156883,Liberal,0.365,0.3312,0.0338
Forum Research,2018-02-28,599,3,941,IVR,TRUE,FALSE,17590,1.9245008972987525,Liberal,0.34,0.3312,0.00880000000000003
Ipsos,2018-02-27,600,3.5,1001,online,FALSE,FALSE,17589,5.3452248382484875,Liberal,0.33,0.3312,-0.0011999999999999789
Nanos Research,2018-02-22,605,3.1,1000,telephone (rolling),FALSE,TRUE,17584,1.893206114156883,Liberal,0.377,0.3312,0.04580000000000001
Nanos Research,2018-02-15,612,3.1,1000,telephone (rolling),FALSE,TRUE,17577,1.893206114156883,Liberal,0.366,0.3312,0.0348
Campaign Research,2018-02-09,618,2.1,2227,online,FALSE,FALSE,17571,6.900655593423543,Liberal,0.39,0.3312,0.05880000000000002
Nanos Research,2018-02-08,619,3.1,1000,telephone (rolling),FALSE,TRUE,17570,1.893206114156883,Liberal,0.381,0.3312,0.04980000000000001
Nanos Research,2018-02-01,626,3.1,1000,telephone (rolling),FALSE,TRUE,17563,1.893206114156883,Liberal,0.381,0.3312,0.04980000000000001
Abacus Data,2018-01-26,632,2.7,1411,online,FALSE,FALSE,17557,6.085806194501846,Liberal,0.39,0.3312,0.05880000000000002
Nanos Research,2018-01-25,633,3.1,1000,telephone (rolling),FALSE,TRUE,17556,1.893206114156883,Liberal,0.37799999999999995,0.3312,0.04679999999999995
Forum Research,2018-01-23,635,3,1408,IVR,TRUE,FALSE,17554,1.9245008972987525,Liberal,0.38,0.3312,0.04880000000000001
Nanos Research,2018-01-18,640,3.1,1000,telephone (rolling),FALSE,TRUE,17549,1.893206114156883,Liberal,0.379,0.3312,0.04780000000000001
Nanos Research,2018-01-11,647,3.1,1000,telephone (rolling),FALSE,TRUE,17542,1.893206114156883,Liberal,0.37,0.3312,0.0388
Campaign Research,2018-01-10,648,2.3,1887,online,FALSE,FALSE,17541,6.593804733957869,Liberal,0.42,0.3312,0.08879999999999999
Mainstreet Research,2018-01-05,653,0.99,9830,IVR,TRUE,FALSE,17536,3.350126050864041,Liberal,0.40299999999999997,0.3312,0.07179999999999997
Nanos Research,2018-01-04,654,3.1,1000,telephone (rolling),FALSE,TRUE,17535,1.893206114156883,Liberal,0.409,0.3312,0.07779999999999998
Nanos Research,2017-12-28,661,3.1,1000,telephone (rolling),FALSE,TRUE,17528,1.893206114156883,Liberal,0.41600000000000004,0.3312,0.08480000000000004
Nanos Research,2017-12-21,668,3.1,1000,telephone (rolling),FALSE,TRUE,17521,1.893206114156883,Liberal,0.428,0.3312,0.0968
Nanos Research,2017-12-14,675,3.1,1000,telephone (rolling),FALSE,TRUE,17514,1.893206114156883,Liberal,0.419,0.3312,0.08779999999999999
Forum Research,2017-12-13,676,3,1284,IVR,TRUE,FALSE,17513,1.9245008972987525,Liberal,0.38,0.3312,0.04880000000000001
Ipsos,2017-12-12,677,2.4,2098,online,FALSE,FALSE,17512,6.454972243679028,Liberal,0.38,0.3312,0.04880000000000001
Nanos Research,2017-12-07,682,3.1,1000,telephone (rolling),FALSE,TRUE,17507,1.893206114156883,Liberal,0.40700000000000003,0.3312,0.07580000000000003
Nanos Research,2017-11-30,689,3.1,1000,telephone (rolling),FALSE,TRUE,17500,1.893206114156883,Liberal,0.401,0.3312,0.06980000000000003
Leger,2017-11-27,692,2.4,1609,online,FALSE,FALSE,17497,6.454972243679028,Liberal,0.4,0.3312,0.06880000000000003
Nanos Research,2017-11-23,696,3.1,1000,telephone (rolling),FALSE,TRUE,17493,1.893206114156883,Liberal,0.38799999999999996,0.3312,0.05679999999999996
Nanos Research,2017-11-16,703,3.1,1000,telephone (rolling),FALSE,TRUE,17486,1.893206114156883,Liberal,0.39299999999999996,0.3312,0.061799999999999966
Abacus Data,2017-11-12,707,2.6,1500,online,FALSE,FALSE,17482,6.201736729460422,Liberal,0.4,0.3312,0.06880000000000003
Nanos Research,2017-11-09,710,3.1,1000,telephone (rolling),FALSE,TRUE,17479,1.893206114156883,Liberal,0.38299999999999995,0.3312,0.05179999999999996
Campaign Research,2017-11-08,711,1.9,2616,online,FALSE,FALSE,17478,7.2547625011001164,Liberal,0.38,0.3312,0.04880000000000001
Forum Research,2017-11-05,714,3,1281,IVR,TRUE,FALSE,17475,1.9245008972987525,Liberal,0.36,0.3312,0.028799999999999992
Nanos Research,2017-11-02,717,3.1,1000,telephone (rolling),FALSE,TRUE,17472,1.893206114156883,Liberal,0.366,0.3312,0.0348
Nanos Research,2017-10-26,724,3.1,1000,telephone (rolling),FALSE,TRUE,17465,1.893206114156883,Liberal,0.361,0.3312,0.029799999999999993
Insights West,2017-10-25,725,3.1,1005,online,FALSE,FALSE,17464,5.679618342470649,Liberal,0.35,0.3312,0.018799999999999983
Ipsos,2017-10-23,727,3.5,1001,online,FALSE,FALSE,17462,5.3452248382484875,Liberal,0.38,0.3312,0.04880000000000001
Leger,2017-10-22,728,2.5,1534,online,FALSE,FALSE,17461,6.324555320336758,Liberal,0.42,0.3312,0.08879999999999999
Abacus Data,2017-10-21,729,2.6,1500,online,FALSE,FALSE,17460,6.201736729460422,Liberal,0.39,0.3312,0.05880000000000002
Nanos Research,2017-10-19,731,3.1,1000,telephone (rolling),FALSE,TRUE,17458,1.893206114156883,Liberal,0.35,0.3312,0.018799999999999983
Nanos Research,2017-10-12,738,3.1,1000,telephone (rolling),FALSE,TRUE,17451,1.893206114156883,Liberal,0.34600000000000003,0.3312,0.014800000000000035
Angus Reid,2017-10-10,740,2.5,1492,online,FALSE,FALSE,17449,6.324555320336758,Liberal,0.35,0.3312,0.018799999999999983
Campaign Research,2017-10-10,740,2.2,2002,online,FALSE,FALSE,17449,6.741998624632421,Liberal,0.38,0.3312,0.04880000000000001
Environics,2017-10-10,740,1.4534441853748634,2000,online,FALSE,FALSE,17449,8.294702623685682,Liberal,0.38,0.3312,0.04880000000000001
Nanos Research,2017-10-05,745,3.1,1000,telephone (rolling),FALSE,TRUE,17444,1.893206114156883,Liberal,0.369,0.3312,0.0378
Angus Reid,2017-10-02,748,2.5,1477,online,FALSE,FALSE,17441,6.324555320336758,Liberal,0.37,0.3312,0.0388
Nanos Research,2017-09-28,752,3.1,1000,telephone (rolling),FALSE,TRUE,17437,1.893206114156883,Liberal,0.381,0.3312,0.04980000000000001
